id,state,period,price
"3945","NM","200310","8.96"
"3946","NM","200309","9.07"
"3947","NM","200308","9.12"
"3948","NM","200307","8.96"
"3949","NM","200306","9.05"
"3950","NM","200305","8.65"
"3951","NM","200304","8.71"
"3952","NM","200303","8.46"
"3953","NM","200302","8.34"
"3954","NM","200301","8.15"
"3955","NM","200212","8.26"
"3956","NM","200211","8.47"
"3957","NM","200210","8.94"
"3958","NM","200209","8.78"
"3959","NM","200208","8.86"
"3960","NM","200207","8.84"
"3961","NM","200206","8.86"
"3962","NM","200205","9.25"
"3963","NM","200204","8.37"
"3964","NM","200203","7.76"
"3965","NM","200202","7.41"
"3966","NM","200201","8.16"
"3967","NM","200112","8.46"
"3968","NM","200111","8.61"
"3969","NM","200110","9.29"
"3970","NM","200109","9.19"
"3971","NM","200108","9.07"
"3972","NM","200107","8.94"
"3973","NM","200106","9.13"
"3974","NM","200105","9.24"
"3975","NM","200104","8.75"
"3976","NM","200103","8.24"
"3977","NM","200102","8.01"
"3978","NM","200101","7.98"
"3979","NY","201309","19.57"
"3980","NY","201308","19.15"
"3981","NY","201307","20.04"
"3982","NY","201306","19.31"
"3983","NY","201305","18.6"
"3984","NY","201304","17.8"
"3985","NY","201303","18.26"
"3986","NY","201302","18.89"
"3987","NY","201301","18.02"
"3988","NY","201212","17.58"
"3989","NY","201211","17.43"
"3990","NY","201210","18.43"
"3991","NY","201209","18.51"
"3992","NY","201208","18.11"
"3993","NY","201207","18.37"
"3994","NY","201206","18.3"
"3995","NY","201205","17.32"
"3996","NY","201204","16.7"
"3997","NY","201203","16.63"
"3998","NY","201202","16.5"
"3999","NY","201201","16.78"
"4000","NY","201112","17.26"
"4001","NY","201111","17.93"
"4002","NY","201110","18.78"
"4003","NY","201109","18.84"
"4004","NY","201108","19.25"
"4005","NY","201107","19.22"
"4006","NY","201106","19.07"
"4007","NY","201105","18.3"
"4008","NY","201104","17.63"
"4009","NY","201103","17.58"
"4010","NY","201102","17.45"
"4011","NY","201101","17.25"
"4012","NY","201012","17.72"
"4013","NY","201011","18.25"
"4014","NY","201010","18.36"
"4015","NY","201009","20.09"
"4016","NY","201008","19.35"
"4017","NY","201007","20.11"
"4018","NY","201006","19.41"
"4019","NY","201005","19.21"
"4020","NY","201004","18.92"
"4021","NY","201003","17.55"
"4022","NY","201002","18.04"
"4023","NY","201001","17.29"
"4024","NY","200912","17.47"
"4025","NY","200911","16.72"
"4026","NY","200910","18.12"
"4027","NY","200909","18.75"
"4028","NY","200908","18.21"
"4029","NY","200907","18.79"
"4030","NY","200906","18.22"
"4031","NY","200905","16.86"
"4032","NY","200904","16.57"
"4033","NY","200903","16.4"
"4034","NY","200902","16.72"
"4035","NY","200901","16.83"
"4036","NY","200812","16.61"
"4037","NY","200811","16.95"
"4038","NY","200810","17.57"
"4039","NY","200809","19.49"
"4040","NY","200808","20.93"
"4041","NY","200807","19.66"
"4042","NY","200806","19.42"
"4043","NY","200805","18.79"
"4044","NY","200804","18.08"
"4045","NY","200803","16.92"
"4046","NY","200802","17.31"
"4047","NY","200801","16.86"
"4048","NY","200712","16.66"
"4049","NY","200711","16.94"
"4050","NY","200710","17.48"
"4051","NY","200709","17.15"
"4052","NY","200708","17.96"
"4053","NY","200707","17.27"
"4054","NY","200706","18.17"
"4055","NY","200705","17.5"
"4056","NY","200704","17.14"
"4057","NY","200703","16.83"
"4058","NY","200702","15.89"
"4059","NY","200701","16.09"
"4060","NY","200612","15.88"
"4061","NY","200611","16.33"
"4062","NY","200610","17.22"
"4063","NY","200609","17.92"
"4064","NY","200608","17.74"
"4065","NY","200607","17.56"
"4066","NY","200606","17.33"
"4067","NY","200605","16.56"
"4068","NY","200604","16.36"
"4069","NY","200603","15.89"
"4070","NY","200602","16.66"
"4071","NY","200601","16.61"
"4072","NY","200512","16.53"
"4073","NY","200511","17.57"
"4074","NY","200510","17.36"
"4075","NY","200509","16.69"
"4076","NY","200508","16.16"
"4077","NY","200507","15.63"
"4078","NY","200506","15.58"
"4079","NY","200505","15.36"
"4080","NY","200504","14.64"
"4081","NY","200503","14.4"
"4082","NY","200502","14.53"
"4083","NY","200501","14.05"
"4084","NY","200412","14.29"
"4085","NY","200411","14.88"
"4086","NY","200410","14.93"
"4087","NY","200409","15.1"
"4088","NY","200408","15.32"
"4089","NY","200407","15.36"
"4090","NY","200406","14.99"
"4091","NY","200405","14.2"
"4092","NY","200404","14.03"
"4093","NY","200403","13.98"
"4094","NY","200402","14.02"
"4095","NY","200401","13.32"
"4096","NY","200312","13.63"
"4097","NY","200311","14.23"
"4098","NY","200310","14.75"
"4099","NY","200309","14.92"
"4100","NY","200308","14.94"
"4101","NY","200307","15.14"
"4102","NY","200306","14.98"
"4103","NY","200305","14.77"
"4104","NY","200304","14.55"
"4105","NY","200303","13.91"
"4106","NY","200302","13.3"
"4107","NY","200301","12.77"
"4108","NY","200212","13.19"
"4109","NY","200211","13.37"
"4110","NY","200210","13.87"
"4111","NY","200209","14.42"
"4112","NY","200208","14.16"
"4113","NY","200207","14.19"
"4114","NY","200206","14.01"
"4115","NY","200205","13.3"
"4116","NY","200204","12.69"
"4117","NY","200203","12.81"
"4118","NY","200202","13.0"
"4119","NY","200201","12.95"
"4120","NY","200112","13.25"
"4121","NY","200111","13.53"
"4122","NY","200110","14.22"
"4123","NY","200109","14.23"
"4124","NY","200108","14.61"
"4125","NY","200107","14.99"
"4126","NY","200106","14.41"
"4127","NY","200105","14.01"
"4128","NY","200104","13.44"
"4129","NY","200103","13.58"
"4130","NY","200102","13.93"
"4131","NY","200101","13.89"
"4132","NC","201309","11.47"
"4133","NC","201308","11.33"
"4134","NC","201307","11.17"
"4135","NC","201306","11.04"
"4136","NC","201305","11.2"
"4137","NC","201304","11.04"
"4138","NC","201303","10.29"
"4139","NC","201302","10.46"
"4140","NC","201301","10.19"
"4141","NC","201212","10.41"
"4142","NC","201211","10.53"
"4143","NC","201210","11.41"
"4144","NC","201209","11.52"
"4145","NC","201208","11.23"
"4146","NC","201207","11.03"
"4147","NC","201206","11.0"
"4148","NC","201205","10.8"
"4149","NC","201204","11.42"
"4150","NC","201203","10.99"
"4151","NC","201202","10.76"
"4152","NC","201201","10.09"
"4153","NC","201112","10.08"
"4154","NC","201111","10.35"
"4155","NC","201110","11.17"
"4156","NC","201109","10.95"
"4157","NC","201108","10.43"
"4158","NC","201107","10.37"
"4159","NC","201106","10.13"
"4160","NC","201105","10.45"
"4161","NC","201104","10.33"
"4162","NC","201103","10.13"
"4163","NC","201102","10.09"
"4164","NC","201101","9.33"
"4165","NC","201012","9.44"
"4166","NC","201011","10.08"
"4167","NC","201010","10.64"
"4168","NC","201009","10.54"
"4169","NC","201008","10.52"
"4170","NC","201007","10.43"
"4171","NC","201006","10.14"
"4172","NC","201005","10.37"
"4173","NC","201004","10.55"
"4174","NC","201003","9.91"
"4175","NC","201002","9.99"
"4176","NC","201001","9.36"
"4177","NC","200912","9.5"
"4178","NC","200911","10.22"
"4179","NC","200910","10.67"
"4180","NC","200909","10.45"
"4181","NC","200908","10.12"
"4182","NC","200907","10.23"
"4183","NC","200906","9.96"
"4184","NC","200905","10.19"
"4185","NC","200904","10.16"
"4186","NC","200903","9.82"
"4187","NC","200902","9.74"
"4188","NC","200901","9.32"
"4189","NC","200812","9.35"
"4190","NC","200811","9.64"
"4191","NC","200810","10.26"
"4192","NC","200809","10.0"
"4193","NC","200808","9.81"
"4194","NC","200807","9.82"
"4195","NC","200806","9.46"
"4196","NC","200805","9.72"
"4197","NC","200804","9.49"
"4198","NC","200803","9.24"
"4199","NC","200802","8.94"
"4200","NC","200801","8.77"
"4201","NC","200712","9.19"
"4202","NC","200711","9.58"
"4203","NC","200710","10.01"
"4204","NC","200709","9.64"
"4205","NC","200708","9.51"
"4206","NC","200707","9.67"
"4207","NC","200706","9.32"
"4208","NC","200705","9.48"
"4209","NC","200704","9.61"
"4210","NC","200703","9.21"
"4211","NC","200702","8.88"
"4212","NC","200701","8.85"
"4213","NC","200612","8.85"
"4214","NC","200611","9.23"
"4215","NC","200610","9.76"
"4216","NC","200609","9.68"
"4217","NC","200608","9.31"
"4218","NC","200607","9.2"
"4219","NC","200606","9.03"
"4220","NC","200605","9.23"
"4221","NC","200604","9.16"
"4222","NC","200603","8.74"
"4223","NC","200602","8.77"
"4224","NC","200601","8.57"
"4225","NC","200512","8.43"
"4226","NC","200511","9.18"
"4227","NC","200510","9.38"
"4228","NC","200509","8.94"
"4229","NC","200508","8.76"
"4230","NC","200507","8.67"
"4231","NC","200506","8.57"
"4232","NC","200505","8.85"
"4233","NC","200504","8.72"
"4234","NC","200503","8.35"
"4235","NC","200502","8.3"
"4236","NC","200501","8.1"
"4237","NC","200412","8.14"
"4238","NC","200411","8.87"
"4239","NC","200410","9.11"
"4240","NC","200409","8.96"
"4241","NC","200408","8.75"
"4242","NC","200407","8.56"
"4243","NC","200406","8.22"
"4244","NC","200405","8.44"
"4245","NC","200404","8.54"
"4246","NC","200403","8.32"
"4247","NC","200402","8.04"
"4248","NC","200401","7.92"
"4249","NC","200312","7.87"
"4250","NC","200311","8.68"
"4251","NC","200310","8.97"
"4252","NC","200309","8.68"
"4253","NC","200308","8.57"
"4254","NC","200307","8.41"
"4255","NC","200306","8.33"
"4256","NC","200305","8.45"
"4257","NC","200304","8.58"
"4258","NC","200303","8.14"
"4259","NC","200302","7.84"
"4260","NC","200301","7.9"
"4261","NC","200212","7.73"
"4262","NC","200211","8.36"
"4263","NC","200210","8.63"
"4264","NC","200209","8.46"
"4265","NC","200208","8.35"
"4266","NC","200207","8.36"
"4267","NC","200206","8.14"
"4268","NC","200205","8.26"
"4269","NC","200204","8.25"
"4270","NC","200203","8.08"
"4271","NC","200202","8.04"
"4272","NC","200201","7.8"
"4273","NC","200112","8.06"
"4274","NC","200111","8.23"
"4275","NC","200110","8.67"
"4276","NC","200109","8.35"
"4277","NC","200108","8.35"
"4278","NC","200107","8.31"
"4279","NC","200106","8.19"
"4280","NC","200105","8.22"
"4281","NC","200104","8.0"
"4282","NC","200103","8.02"
"4283","NC","200102","7.77"
"4284","NC","200101","7.53"
"4285","ND","201309","10.65"
"4286","ND","201308","10.87"
"4287","ND","201307","10.27"
"4288","ND","201306","10.94"
"4289","ND","201305","9.64"
"4290","ND","201304","8.62"
"4291","ND","201303","8.39"
"4292","ND","201302","8.25"
"4293","ND","201301","7.71"
"4294","ND","201212","8.38"
"4295","ND","201211","8.64"
"4296","ND","201210","9.45"
"4297","ND","201209","10.5"
"4298","ND","201208","10.3"
"4299","ND","201207","10.03"
"4300","ND","201206","10.59"
"4301","ND","201205","9.63"
"4302","ND","201204","9.25"
"4303","ND","201203","8.46"
"4304","ND","201202","8.14"
"4305","ND","201201","7.68"
"4306","ND","201112","8.41"
"4307","ND","201111","8.66"
"4308","ND","201110","9.33"
"4309","ND","201109","10.12"
"4310","ND","201108","10.14"
"4311","ND","201107","9.95"
"4312","ND","201106","10.3"
"4313","ND","201105","9.08"
"4314","ND","201104","8.34"
"4315","ND","201103","7.55"
"4316","ND","201102","7.36"
"4317","ND","201101","6.97"
"4318","ND","201012","7.71"
"4319","ND","201011","8.13"
"4320","ND","201010","8.99"
"4321","ND","201009","9.53"
"4322","ND","201008","9.36"
"4323","ND","201007","9.46"
"4324","ND","201006","9.4"
"4325","ND","201005","8.51"
"4326","ND","201004","7.92"
"4327","ND","201003","7.3"
"4328","ND","201002","7.06"
"4329","ND","201001","6.83"
"4330","ND","200912","6.99"
"4331","ND","200911","7.55"
"4332","ND","200910","7.85"
"4333","ND","200909","8.73"
"4334","ND","200908","8.93"
"4335","ND","200907","8.91"
"4336","ND","200906","8.86"
"4337","ND","200905","8.26"
"4338","ND","200904","7.36"
"4339","ND","200903","6.88"
"4340","ND","200902","6.93"
"4341","ND","200901","6.57"
"4342","ND","200812","6.85"
"4343","ND","200811","7.59"
"4344","ND","200810","8.35"
"4345","ND","200809","8.6"
"4346","ND","200808","8.42"
"4347","ND","200807","8.52"
"4348","ND","200806","8.64"
"4349","ND","200805","7.75"
"4350","ND","200804","7.42"
"4351","ND","200803","6.98"
"4352","ND","200802","6.94"
"4353","ND","200801","6.58"
"4354","ND","200712","6.98"
"4355","ND","200711","7.38"
"4356","ND","200710","7.91"
"4357","ND","200709","8.26"
"4358","ND","200708","8.02"
"4359","ND","200707","8.3"
"4360","ND","200706","8.4"
"4361","ND","200705","7.82"
"4362","ND","200704","6.84"
"4363","ND","200703","6.94"
"4364","ND","200702","6.22"
"4365","ND","200701","6.35"
"4366","ND","200612","6.42"
"4367","ND","200611","6.95"
"4368","ND","200610","7.75"
"4369","ND","200609","8.25"
"4370","ND","200608","8.01"
"4371","ND","200607","8.07"
"4372","ND","200606","7.89"
"4373","ND","200605","7.53"
"4374","ND","200604","6.88"
"4375","ND","200603","6.41"
"4376","ND","200602","6.5"
"4377","ND","200601","6.37"
"4378","ND","200512","6.33"
"4379","ND","200511","7.11"
"4380","ND","200510","7.73"
"4381","ND","200509","8.23"
"4382","ND","200508","7.98"
"4383","ND","200507","7.91"
"4384","ND","200506","8.05"
"4385","ND","200505","7.42"
"4386","ND","200504","6.86"
"4387","ND","200503","6.26"
"4388","ND","200502","6.07"
"4389","ND","200501","5.79"
"4390","ND","200412","6.28"
"4391","ND","200411","6.72"
"4392","ND","200410","7.23"
"4393","ND","200409","7.86"
"4394","ND","200408","7.94"
"4395","ND","200407","7.9"
"4396","ND","200406","7.83"
"4397","ND","200405","7.15"
"4398","ND","200404","6.64"
"4399","ND","200403","6.23"
"4400","ND","200402","5.85"
"4401","ND","200401","5.89"
"4402","ND","200312","5.7"
"4403","ND","200311","6.13"
"4404","ND","200310","7.02"
"4405","ND","200309","7.34"
"4406","ND","200308","7.35"
"4407","ND","200307","7.41"
"4408","ND","200306","7.51"
"4409","ND","200305","7.05"
"4410","ND","200304","6.46"
"4411","ND","200303","5.93"
"4412","ND","200302","5.79"
"4413","ND","200301","5.8"
"4414","ND","200212","5.99"
"4415","ND","200211","6.03"
"4416","ND","200210","6.61"
"4417","ND","200209","7.22"
"4418","ND","200208","7.23"
"4419","ND","200207","7.23"
"4420","ND","200206","7.25"
"4421","ND","200205","6.63"
"4422","ND","200204","6.1"
"4423","ND","200203","5.83"
"4424","ND","200202","5.83"
"4425","ND","200201","5.64"
"4426","ND","200112","5.87"
"4427","ND","200111","6.31"
"4428","ND","200110","6.91"
"4429","ND","200109","7.47"
"4430","ND","200108","7.46"
"4431","ND","200107","7.24"
"4432","ND","200106","7.46"
"4433","ND","200105","6.81"
"4434","ND","200104","6.28"
"4435","ND","200103","5.86"
"4436","ND","200102","5.75"
"4437","ND","200101","5.6"
"4438","OH","201309","12.21"
"4439","OH","201308","12.72"
"4440","OH","201307","12.86"
"4441","OH","201306","12.95"
"4442","OH","201305","12.39"
"4443","OH","201304","11.68"
"4444","OH","201303","11.3"
"4445","OH","201302","11.02"
"4446","OH","201301","11.01"
"4447","OH","201212","11.39"
"4448","OH","201211","11.67"
"4449","OH","201210","12.06"
"4450","OH","201209","12.27"
"4451","OH","201208","12.14"
"4452","OH","201207","12.16"
"4453","OH","201206","12.24"
"4454","OH","201205","11.85"
"4455","OH","201204","11.93"
"4456","OH","201203","11.35"
"4457","OH","201202","11.04"
"4458","OH","201201","11.08"
"4459","OH","201112","10.95"
"4460","OH","201111","11.7"
"4461","OH","201110","11.97"
"4462","OH","201109","12.07"
"4463","OH","201108","12.14"
"4464","OH","201107","12.33"
"4465","OH","201106","12.03"
"4466","OH","201105","11.58"
"4467","OH","201104","11.22"
"4468","OH","201103","10.96"
"4469","OH","201102","10.46"
"4470","OH","201101","10.04"
"4471","OH","201012","10.68"
"4472","OH","201011","11.48"
"4473","OH","201010","11.5"
"4474","OH","201009","11.78"
"4475","OH","201008","11.9"
"4476","OH","201007","11.95"
"4477","OH","201006","12.17"
"4478","OH","201005","11.83"
"4479","OH","201004","11.46"
"4480","OH","201003","10.67"
"4481","OH","201002","10.55"
"4482","OH","201001","10.29"
"4483","OH","200912","10.32"
"4484","OH","200911","10.67"
"4485","OH","200910","10.83"
"4486","OH","200909","11.14"
"4487","OH","200908","11.54"
"4488","OH","200907","11.5"
"4489","OH","200906","11.38"
"4490","OH","200905","11.27"
"4491","OH","200904","10.99"
"4492","OH","200903","10.31"
"4493","OH","200902","9.64"
"4494","OH","200901","9.4"
"4495","OH","200812","9.56"
"4496","OH","200811","10.19"
"4497","OH","200810","10.62"
"4498","OH","200809","10.63"
"4499","OH","200808","10.8"
"4500","OH","200807","10.87"
"4501","OH","200806","10.85"
"4502","OH","200805","10.78"
"4503","OH","200804","10.0"
"4504","OH","200803","9.22"
"4505","OH","200802","9.14"
"4506","OH","200801","8.86"
"4507","OH","200712","8.96"
"4508","OH","200711","9.6"
"4509","OH","200710","9.55"
"4510","OH","200709","10.01"
"4511","OH","200708","10.46"
"4512","OH","200707","10.4"
"4513","OH","200706","10.34"
"4514","OH","200705","9.95"
"4515","OH","200704","9.6"
"4516","OH","200703","8.76"
"4517","OH","200702","8.55"
"4518","OH","200701","8.82"
"4519","OH","200612","8.53"
"4520","OH","200611","9.05"
"4521","OH","200610","9.57"
"4522","OH","200609","9.89"
"4523","OH","200608","9.93"
"4524","OH","200607","10.03"
"4525","OH","200606","10.16"
"4526","OH","200605","9.94"
"4527","OH","200604","9.33"
"4528","OH","200603","8.78"
"4529","OH","200602","8.87"
"4530","OH","200601","8.28"
"4531","OH","200512","7.81"
"4532","OH","200511","8.55"
"4533","OH","200510","8.7"
"4534","OH","200509","8.94"
"4535","OH","200508","9.08"
"4536","OH","200507","8.98"
"4537","OH","200506","9.15"
"4538","OH","200505","8.97"
"4539","OH","200504","8.47"
"4540","OH","200503","8.05"
"4541","OH","200502","7.85"
"4542","OH","200501","7.71"
"4543","OH","200412","7.92"
"4544","OH","200411","8.5"
"4545","OH","200410","8.64"
"4546","OH","200409","8.83"
"4547","OH","200408","9.13"
"4548","OH","200407","8.97"
"4549","OH","200406","9.09"
"4550","OH","200405","8.78"
"4551","OH","200404","8.56"
"4552","OH","200403","8.27"
"4553","OH","200402","7.69"
"4554","OH","200401","7.59"
"4555","OH","200312","7.7"
"4556","OH","200311","8.23"
"4557","OH","200310","8.48"
"4558","OH","200309","8.72"
"4559","OH","200308","8.68"
"4560","OH","200307","9.02"
"4561","OH","200306","8.96"
"4562","OH","200305","8.83"
"4563","OH","200304","8.45"
"4564","OH","200303","7.76"
"4565","OH","200302","7.57"
"4566","OH","200301","7.4"
"4567","OH","200212","7.41"
"4568","OH","200211","7.93"
"4569","OH","200210","8.36"
"4570","OH","200209","8.6"
"4571","OH","200208","8.73"
"4572","OH","200207","8.84"
"4573","OH","200206","8.65"
"4574","OH","200205","9.04"
"4575","OH","200204","8.18"
"4576","OH","200203","7.78"
"4577","OH","200202","7.84"
"4578","OH","200201","7.59"
"4579","OH","200112","7.69"
"4580","OH","200111","7.95"
"4581","OH","200110","8.35"
"4582","OH","200109","8.78"
"4583","OH","200108","8.86"
"4584","OH","200107","9.01"
"4585","OH","200106","9.28"
"4586","OH","200105","8.93"
"4587","OH","200104","8.38"
"4588","OH","200103","7.99"
"4589","OH","200102","7.87"
"4590","OH","200101","7.59"
"4591","OK","201309","10.58"
"4592","OK","201308","9.91"
"4593","OK","201307","9.8"
"4594","OK","201306","10.18"
"4595","OK","201305","10.43"
"4596","OK","201304","10.31"
"4597","OK","201303","9.36"
"4598","OK","201302","9.15"
"4599","OK","201301","8.01"
"4600","OK","201212","8.67"
"4601","OK","201211","9.57"
"4602","OK","201210","10.09"
"4603","OK","201209","10.13"
"4604","OK","201208","9.7"
"4605","OK","201207","9.12"
"4606","OK","201206","9.5"
"4607","OK","201205","9.53"
"4608","OK","201204","10.31"
"4609","OK","201203","9.87"
"4610","OK","201202","9.48"
"4611","OK","201201","8.7"
"4612","OK","201112","8.34"
"4613","OK","201111","9.51"
"4614","OK","201110","10.44"
"4615","OK","201109","11.05"
"4616","OK","201108","9.85"
"4617","OK","201107","9.62"
"4618","OK","201106","9.71"
"4619","OK","201105","9.67"
"4620","OK","201104","10.08"
"4621","OK","201103","9.53"
"4622","OK","201102","8.29"
"4623","OK","201101","8.01"
"4624","OK","201012","8.16"
"4625","OK","201011","9.32"
"4626","OK","201010","10.02"
"4627","OK","201009","10.3"
"4628","OK","201008","9.53"
"4629","OK","201007","9.58"
"4630","OK","201006","9.33"
"4631","OK","201005","10.11"
"4632","OK","201004","9.73"
"4633","OK","201003","8.42"
"4634","OK","201002","8.07"
"4635","OK","201001","7.54"
"4636","OK","200912","7.3"
"4637","OK","200911","8.17"
"4638","OK","200910","10.04"
"4639","OK","200909","9.99"
"4640","OK","200908","8.35"
"4641","OK","200907","8.54"
"4642","OK","200906","8.24"
"4643","OK","200905","8.67"
"4644","OK","200904","8.56"
"4645","OK","200903","8.28"
"4646","OK","200902","9.32"
"4647","OK","200901","7.45"
"4648","OK","200812","7.43"
"4649","OK","200811","8.94"
"4650","OK","200810","9.83"
"4651","OK","200809","10.18"
"4652","OK","200808","10.41"
"4653","OK","200807","10.24"
"4654","OK","200806","9.87"
"4655","OK","200805","9.15"
"4656","OK","200804","8.85"
"4657","OK","200803","8.24"
"4658","OK","200802","8.02"
"4659","OK","200801","7.23"
"4660","OK","200712","7.87"
"4661","OK","200711","8.84"
"4662","OK","200710","9.27"
"4663","OK","200709","9.72"
"4664","OK","200708","8.86"
"4665","OK","200707","8.98"
"4666","OK","200706","8.76"
"4667","OK","200705","8.63"
"4668","OK","200704","8.89"
"4669","OK","200703","8.62"
"4670","OK","200702","7.64"
"4671","OK","200701","7.0"
"4672","OK","200612","6.46"
"4673","OK","200611","8.02"
"4674","OK","200610","8.79"
"4675","OK","200609","9.85"
"4676","OK","200608","9.1"
"4677","OK","200607","8.58"
"4678","OK","200606","8.64"
"4679","OK","200605","8.27"
"4680","OK","200604","8.85"
"4681","OK","200603","8.2"
"4682","OK","200602","8.59"
"4683","OK","200601","8.76"
"4684","OK","200512","7.46"
"4685","OK","200511","8.25"
"4686","OK","200510","9.12"
"4687","OK","200509","9.31"
"4688","OK","200508","8.36"
"4689","OK","200507","8.15"
"4690","OK","200506","8.28"
"4691","OK","200505","7.57"
"4692","OK","200504","7.59"
"4693","OK","200503","7.24"
"4694","OK","200502","6.86"
"4695","OK","200501","6.28"
"4696","OK","200412","6.82"
"4697","OK","200411","7.09"
"4698","OK","200410","8.14"
"4699","OK","200409","8.27"
"4700","OK","200408","8.36"
"4701","OK","200407","8.59"
"4702","OK","200406","8.75"
"4703","OK","200405","7.49"
"4704","OK","200404","7.93"
"4705","OK","200403","7.32"
"4706","OK","200402","6.62"
"4707","OK","200401","6.37"
"4708","OK","200312","5.75"
"4709","OK","200311","6.63"
"4710","OK","200310","7.43"
"4711","OK","200309","7.95"
"4712","OK","200308","8.36"
"4713","OK","200307","8.4"
"4714","OK","200306","8.54"
"4715","OK","200305","7.88"
"4716","OK","200304","7.69"
"4717","OK","200303","7.5"
"4718","OK","200302","6.55"
"4719","OK","200301","6.08"
"4720","OK","200212","6.14"
"4721","OK","200211","6.53"
"4722","OK","200210","7.1"
"4723","OK","200209","7.37"
"4724","OK","200208","7.1"
"4725","OK","200207","7.41"
"4726","OK","200206","7.51"
"4727","OK","200205","6.69"
"4728","OK","200204","6.18"
"4729","OK","200203","5.96"
"4730","OK","200202","6.04"
"4731","OK","200201","5.65"
"4732","OK","200112","6.02"
"4733","OK","200111","6.15"
"4734","OK","200110","6.66"
"4735","OK","200109","7.0"
"4736","OK","200108","8.01"
"4737","OK","200107","7.96"
"4738","OK","200106","8.03"
"4739","OK","200105","7.73"
"4740","OK","200104","7.71"
"4741","OK","200103","7.45"
"4742","OK","200102","6.76"
"4743","OK","200101","6.53"
"4744","OR","201309","10.14"
"4745","OR","201308","10.2"
"4746","OR","201307","10.22"
"4747","OR","201306","10.16"
"4748","OR","201305","9.95"
"4749","OR","201304","9.73"
"4750","OR","201303","9.68"
"4751","OR","201302","9.73"
"4752","OR","201301","9.65"
"4753","OR","201212","9.74"
"4754","OR","201211","9.82"
"4755","OR","201210","10.0"
"4756","OR","201209","10.0"
"4757","OR","201208","10.01"
"4758","OR","201207","10.01"
"4759","OR","201206","9.92"
"4760","OR","201205","9.86"
"4761","OR","201204","9.73"
"4762","OR","201203","9.66"
"4763","OR","201202","9.63"
"4764","OR","201201","9.58"
"4765","OR","201112","9.57"
"4766","OR","201111","9.7"
"4767","OR","201110","9.78"
"4768","OR","201109","9.79"
"4769","OR","201108","9.78"
"4770","OR","201107","9.8"
"4771","OR","201106","9.67"
"4772","OR","201105","9.46"
"4773","OR","201104","9.4"
"4774","OR","201103","9.27"
"4775","OR","201102","9.39"
"4776","OR","201101","9.18"
"4777","OR","201012","8.75"
"4778","OR","201011","8.98"
"4779","OR","201010","9.12"
"4780","OR","201009","9.09"
"4781","OR","201008","9.06"
"4782","OR","201007","9.14"
"4783","OR","201006","9.07"
"4784","OR","201005","8.99"
"4785","OR","201004","8.87"
"4786","OR","201003","8.77"
"4787","OR","201002","8.66"
"4788","OR","201001","8.39"
"4789","OR","200912","8.57"
"4790","OR","200911","8.76"
"4791","OR","200910","8.85"
"4792","OR","200909","9.01"
"4793","OR","200908","8.96"
"4794","OR","200907","8.97"
"4795","OR","200906","8.95"
"4796","OR","200905","8.76"
"4797","OR","200904","8.56"
"4798","OR","200903","8.4"
"4799","OR","200902","8.54"
"4800","OR","200901","8.32"
"4801","OR","200812","8.2"
"4802","OR","200811","8.44"
"4803","OR","200810","8.63"
"4804","OR","200809","8.72"
"4805","OR","200808","8.59"
"4806","OR","200807","8.64"
"4807","OR","200806","8.63"
"4808","OR","200805","8.34"
"4809","OR","200804","8.56"
"4810","OR","200803","8.52"
"4811","OR","200802","8.46"
"4812","OR","200801","8.45"
"4813","OR","200712","8.44"
"4814","OR","200711","8.57"
"4815","OR","200710","8.71"
"4816","OR","200709","8.84"
"4817","OR","200708","8.74"
"4818","OR","200707","8.78"
"4819","OR","200706","8.29"
"4820","OR","200705","7.8"
"4821","OR","200704","7.75"
"4822","OR","200703","7.65"
"4823","OR","200702","7.6"
"4824","OR","200701","7.69"
"4825","OR","200612","7.51"
"4826","OR","200611","7.63"
"4827","OR","200610","7.66"
"4828","OR","200609","7.68"
"4829","OR","200608","7.62"
"4830","OR","200607","7.64"
"4831","OR","200606","7.56"
"4832","OR","200605","7.54"
"4833","OR","200604","7.4"
"4834","OR","200603","7.37"
"4835","OR","200602","7.38"
"4836","OR","200601","7.03"
"4837","OR","200512","7.41"
"4838","OR","200511","7.35"
"4839","OR","200510","7.24"
"4840","OR","200509","7.24"
"4841","OR","200508","7.29"
"4842","OR","200507","7.25"
"4843","OR","200506","7.25"
"4844","OR","200505","7.18"
"4845","OR","200504","7.22"
"4846","OR","200503","7.19"
"4847","OR","200502","7.2"
"4848","OR","200501","7.21"
"4849","OR","200412","7.2"
"4850","OR","200411","7.22"
"4851","OR","200410","7.26"
"4852","OR","200409","7.17"
"4853","OR","200408","7.21"
"4854","OR","200407","7.18"
"4855","OR","200406","7.09"
"4856","OR","200405","7.19"
"4857","OR","200404","7.15"
"4858","OR","200403","7.1"
"4859","OR","200402","7.28"
"4860","OR","200401","7.15"
"4861","OR","200312","7.07"
"4862","OR","200311","7.09"
"4863","OR","200310","7.09"
"4864","OR","200309","7.1"
"4865","OR","200308","7.13"
"4866","OR","200307","7.17"
"4867","OR","200306","7.18"
"4868","OR","200305","7.07"
"4869","OR","200304","6.99"
"4870","OR","200303","7.01"
"4871","OR","200302","6.92"
"4872","OR","200301","7.0"
"4873","OR","200212","7.0"
"4874","OR","200211","7.08"
"4875","OR","200210","6.98"
"4876","OR","200209","7.16"
