id,airline_id,source_id,destination_id,codeshare,stops,iata
50277,2297,1206,1665,f,0,319
50278,2297,4057,1665,f,0,320
50279,2297,4057,502,f,0,320
50280,2297,4057,492,f,0,320
50281,2297,4057,478,f,0,320
50282,2297,548,1230,f,0,319
50283,2297,548,1212,f,0,319
50284,2297,548,580,f,0,319 320
50285,2297,548,1218,f,0,319
50286,2297,548,465,f,0,319
50287,2297,548,1216,f,0,319
50288,2297,548,4315,f,0,319
50289,2297,548,1519,f,0,319
50290,2297,548,609,f,0,319
50291,2297,548,1200,f,0,319
50292,2297,548,1715,f,0,319
50293,2297,548,535,f,0,319 320
50294,2297,548,534,f,0,319 320
50295,2297,548,1225,f,0,319
50296,2297,548,1569,f,0,319
50297,2297,548,1335,f,0,319
50298,2297,548,346,f,0,319
50299,2297,548,1561,f,0,319
50300,2297,548,1354,f,0,319
50301,2297,548,1214,f,0,319
50302,2297,548,3998,f,0,319
50303,2297,548,1587,f,0,319
50304,2297,548,415,f,0,319
50305,2297,1508,1524,f,0,319
50306,2297,1253,502,f,0,319
50307,2297,337,1064,f,0,320
50308,2297,337,1230,f,0,319 320
50309,2297,337,580,f,0,319 320
50310,2297,337,3941,f,0,319
50311,2297,337,1218,f,0,319 320
50312,2297,337,490,f,0,319
50313,2297,337,302,f,0,319 320
50314,2297,337,4053,f,0,320 319
50315,2297,337,1489,f,0,320 319
50316,2297,337,1519,f,0,319 320
50317,2297,337,609,f,0,319 320
50318,2297,337,1555,f,0,319
50319,2297,337,534,f,0,319
50320,2297,337,1665,f,0,320 319
50321,2297,337,1452,f,0,320 319
50322,2297,337,502,f,0,320 319
50323,2297,337,1638,f,0,319
50324,2297,337,491,f,0,319
50325,2297,337,492,f,0,320 319
50326,2297,337,1335,f,0,319
50327,2297,337,1229,f,0,319
50328,2297,337,478,f,0,319 320
50329,2297,337,1524,f,0,320 319
50330,2297,337,1561,f,0,319 320
50331,2297,337,1354,f,0,320 319
50332,2297,337,1520,f,0,320 319
50333,2297,337,1386,f,0,320 319
50334,2297,337,3998,f,0,319 320
50335,2297,337,1562,f,0,319 320
50336,2297,337,1486,f,0,319 320
50337,2297,337,1056,f,0,320
50338,2297,337,1551,f,0,319 320
50339,2297,1056,490,f,0,320 319
50340,2297,1056,4053,f,0,320
50341,2297,1056,535,f,0,320
50342,2297,1056,502,f,0,320
50343,2297,1056,478,f,0,320
50344,2297,1056,337,f,0,320
50345,2297,415,491,f,0,320 319
50346,2297,415,548,f,0,319
50347,2297,1273,490,f,0,319 320
50348,2297,1273,302,f,0,319
50349,2297,1273,4053,f,0,319
50350,2297,1273,1382,f,0,319
50351,2297,1273,1555,f,0,319
50352,2297,1273,1665,f,0,319
50353,2297,1273,502,f,0,319 320
50354,2297,1273,1399,f,0,319
50355,2297,1273,1638,f,0,319
50356,2297,1273,1335,f,0,319
50357,2297,1273,1229,f,0,319
50358,2297,1273,1524,f,0,319
50359,2297,1273,1354,f,0,319
50360,2297,1273,1418,f,0,319
50361,2297,1273,1636,f,0,319
50362,2297,1273,1386,f,0,320
50363,2297,1273,1551,f,0,319
50364,2297,1590,4053,f,0,320
50365,2297,1590,1665,f,0,320
50366,2297,1590,492,f,0,320
50367,2297,1080,1382,f,0,319
50368,2297,1551,4053,f,0,319
50369,2297,1551,1382,f,0,319
50370,2297,1551,1555,f,0,319
50371,2297,1551,1665,f,0,319 320
50372,2297,1551,502,f,0,319
50373,2297,1551,1638,f,0,319
50374,2297,1551,1335,f,0,319
50375,2297,1551,1229,f,0,319
50376,2297,1551,1561,f,0,319
50377,2297,1551,1354,f,0,319
50378,2297,1551,1386,f,0,320
50379,2297,1551,337,f,0,320 319
50380,2297,1551,1273,f,0,319
50381,2297,1613,502,f,0,319
50382,2297,1246,502,f,0,320 319
50383,2297,1550,1382,f,0,319
50384,2297,1550,502,f,0,319
50385,2297,1208,502,f,0,319
50386,2297,1678,502,f,0,319
50387,2297,1678,492,f,0,319
50388,2297,1488,502,f,0,319 320
50389,198,737,5594,f,0,J31
50390,198,737,698,f,0,J31
50391,198,738,688,f,0,J31
50392,198,714,698,f,0,J31
50393,198,714,415,f,0,J31
50394,198,5594,737,f,0,J31
50395,198,5594,5596,f,0,J31
50396,198,688,738,f,0,J31
50397,198,412,415,f,0,J31
50398,198,734,6737,f,0,J31
50399,198,698,737,f,0,J31
50400,198,698,714,f,0,J31
50401,198,6737,734,f,0,J31
50402,198,6737,415,f,0,J31
50403,198,415,714,f,0,J31
50404,198,415,412,f,0,J31
50405,198,415,6737,f,0,J31
50406,198,415,413,f,0,J31
50407,198,5596,5594,f,0,J31
50408,198,413,415,f,0,J31
50409,3840,6180,3125,f,0,AT7 AT4
50410,3840,6179,3125,f,0,AT4
50411,3840,3129,3125,f,0,AT7 AT4
50412,3840,3129,4183,f,0,BEH
50413,3840,3122,3125,f,0,AT4 AT7
50414,3840,4188,3125,f,0,AT4
50415,3840,,3125,f,0,AT4 BEH
50416,3840,6182,3125,f,0,AT7
50417,3840,3125,6180,f,0,AT7 AT4
50418,3840,3125,6179,f,0,AT4
50419,3840,3125,3129,f,0,AT7 AT4
50420,3840,3125,3122,f,0,AT4 AT7
50421,3840,3125,4188,f,0,AT4
50422,3840,3125,,f,0,AT4 BEH
50423,3840,3125,6182,f,0,AT7
50424,3840,3125,3127,f,0,AT4
50425,3840,3125,3128,f,0,BEH
50426,3840,3125,4183,f,0,BEH
50427,3840,3125,3084,f,0,AT4
50428,3840,3127,3125,f,0,AT4
50429,3840,3128,3125,f,0,BEH
50430,3840,4183,3129,f,0,BEH
50431,3840,4183,3125,f,0,BEH
50432,3840,3084,3125,f,0,AT4
50433,5234,2965,4029,f,0,320
50434,5234,2965,2975,f,0,320
50435,5234,1688,2975,f,0,321
50436,5234,1218,2975,f,0,320
50437,5234,1489,2975,f,0,320
50438,5234,2968,4029,f,0,320
50439,5234,2968,2979,f,0,320
50440,5234,2968,2983,f,0,320
50441,5234,344,4029,f,0,320
50442,5234,4029,2965,f,0,320
50443,5234,4029,2968,f,0,320
50444,5234,4029,344,f,0,320
50445,5234,4029,4274,f,0,320
50446,5234,4029,2935,f,0,320
50447,5234,4029,2937,f,0,320
50448,5234,4029,2960,f,0,320
50449,5234,4029,4118,f,0,320
50450,5234,4029,6089,f,0,321
50451,5234,4029,2990,f,0,321
50452,5234,4029,8774,f,0,320
50453,5234,4029,2962,f,0,320
50454,5234,4029,6151,f,0,320
50455,5234,4029,6119,f,0,320
50456,5234,4029,2913,f,0,320
50457,5234,4029,4078,f,0,321
50458,5234,4029,1546,f,0,321
50459,5234,4029,2942,f,0,320
50460,5234,4029,2975,f,0,320
50461,5234,4029,7563,f,0,320
50462,5234,4029,2992,f,0,321
50463,5234,2188,2975,f,0,320
50464,5234,2979,2968,f,0,320
50465,5234,2979,4274,f,0,320
50466,5234,2979,2952,f,0,320
50467,5234,2979,4374,f,0,320
50468,5234,2979,2960,f,0,320
50469,5234,2979,4118,f,0,320
50470,5234,2979,2990,f,0,320
50471,5234,2979,2973,f,0,321
50472,5234,2979,2975,f,0,320
50473,5234,2979,2992,f,0,321
50474,5234,3964,4274,f,0,320
50475,5234,3964,4118,f,0,320
50476,5234,3964,2948,f,0,321
50477,5234,3964,2975,f,0,320
50478,5234,1555,2975,f,0,320
50479,5234,2912,2975,f,0,320
50480,5234,4274,2968,f,0,320
50481,5234,4274,2979,f,0,320
50482,5234,4274,3964,f,0,320
50483,5234,4274,6147,f,0,320
50484,5234,4274,6150,f,0,320
50485,5234,4274,2983,f,0,320
50486,5234,2922,2975,f,0,320
50487,5234,3400,2975,f,0,320
50488,5234,2935,4029,f,0,320
50489,5234,2935,2975,f,0,320
50490,5234,2937,4029,f,0,320
50491,5234,2937,2975,f,0,320
50492,5234,2937,2934,f,0,320
50493,5234,2952,2979,f,0,320
50494,5234,2952,2983,f,0,320
50495,5234,2927,4078,f,0,320
50496,5234,4374,2979,f,0,320
50497,5234,4374,2937,f,0,320
50498,5234,4374,6147,f,0,320
50499,5234,4374,2948,f,0,320
50500,5234,4374,6150,f,0,320
50501,5234,4374,2983,f,0,320
50502,5234,4374,2934,f,0,320
50503,5234,1579,2975,f,0,320
50504,5234,1579,4111,f,0,320
50505,5234,2960,4029,f,0,320
50506,5234,2960,2979,f,0,320
50507,5234,2960,6150,f,0,320
50508,5234,2960,2975,f,0,320
50509,5234,2960,2983,f,0,320
50510,5234,4118,2979,f,0,320
50511,5234,4118,3964,f,0,320
50512,5234,4118,6147,f,0,320
50513,5234,4118,2913,f,0,320
50514,5234,4118,2975,f,0,320
50515,5234,4118,2983,f,0,320
50516,5234,6089,4029,f,0,321
50517,5234,2990,2979,f,0,320
50518,5234,2990,6147,f,0,321
50519,5234,2990,2975,f,0,320
50520,5234,6147,4274,f,0,320
50521,5234,6147,4374,f,0,320
50522,5234,6147,4118,f,0,320
50523,5234,6147,2990,f,0,321
50524,5234,6147,2973,f,0,321
50525,5234,6147,2975,f,0,320
50526,5234,6147,2992,f,0,320
50527,5234,1197,2975,f,0,320
50528,5234,2948,4029,f,0,320
50529,5234,2948,3964,f,0,321
50530,5234,2948,4374,f,0,320
50531,5234,2948,8774,f,0,320
50532,5234,2948,3965,f,0,320
50533,5234,2948,2975,f,0,320
50534,5234,8774,4029,f,0,320
50535,5234,8774,2948,f,0,320
50536,5234,3965,2948,f,0,320
50537,5234,2962,4029,f,0,320
50538,5234,2962,2975,f,0,320
50539,5234,6151,4029,f,0,320
50540,5234,6150,4274,f,0,320
50541,5234,6150,4374,f,0,320
50542,5234,6150,2960,f,0,320
50543,5234,6150,2975,f,0,320
50544,5234,6119,4029,f,0,320
50545,5234,4352,4078,f,0,320
50546,5234,4352,2975,f,0,320
50547,5234,2913,4029,f,0,320
50548,5234,2913,4118,f,0,320
50549,5234,2913,2975,f,0,320
50550,5234,4078,4029,f,0,321
50551,5234,4078,2927,f,0,320
50552,5234,4078,4352,f,0,320
50553,5234,4078,2975,f,0,320
50554,5234,4078,2923,f,0,320
50555,5234,2973,2979,f,0,321
50556,5234,2973,6147,f,0,321
50557,5234,3364,2975,f,0,320
50558,5234,1587,2975,f,0,320
50559,5234,1546,4029,f,0,321
50560,5234,2942,4029,f,0,320
50561,5234,2981,2975,f,0,320
50562,5234,2975,2965,f,0,320
50563,5234,2975,1688,f,0,321
50564,5234,2975,1218,f,0,320
50565,5234,2975,1489,f,0,320
50566,5234,2975,4029,f,0,320 321
50567,5234,2975,2188,f,0,320
50568,5234,2975,2979,f,0,320
50569,5234,2975,3964,f,0,320
50570,5234,2975,1555,f,0,320
50571,5234,2975,2912,f,0,320
50572,5234,2975,2922,f,0,320
50573,5234,2975,3400,f,0,320
50574,5234,2975,2935,f,0,320
50575,5234,2975,2937,f,0,320
50576,5234,2975,4374,f,0,320
50584,5234,2975,4352,f,0,320
50585,5234,2975,2913,f,0,320
50586,5234,2975,4078,f,0,320
50587,5234,2975,3364,f,0,320
50588,5234,2975,1587,f,0,320
50589,5234,2975,2981,f,0,320
50590,5234,2975,2983,f,0,320
50591,5234,2975,1590,f,0,320
50592,5234,2983,2968,f,0,320
50593,5234,2983,4274,f,0,320
50594,5234,2983,2952,f,0,320
50595,5234,2983,4374,f,0,320
50596,5234,2983,2960,f,0,320
50597,5234,2983,4118,f,0,320
50598,5234,2983,2975,f,0,320
50599,5234,4111,1579,f,0,320
50600,5234,7563,4029,f,0,320
50601,5234,1590,2975,f,0,320
50602,5234,2992,4029,f,0,320
50603,5234,2992,2979,f,0,321
50604,5234,2992,6147,f,0,320
50605,5234,2934,2937,f,0,320
50606,5234,2934,4374,f,0,320
50607,5234,2923,4078,f,0,320
50608,3721,1120,1187,f,0,CRJ
50609,3721,1177,1187,f,0,CRJ
50610,3721,1187,1120,f,0,CRJ
50611,3721,1187,1177,f,0,CRJ
50612,3721,1187,1173,f,0,CRJ M87
50613,3721,1187,1165,f,0,CRJ
50614,3721,1187,1145,f,0,CRJ
50615,3721,1187,4059,f,0,CRJ
50616,3721,1173,1187,f,0,CRJ M87
50617,3721,1165,1120,f,0,CRJ
50618,3721,1165,1187,f,0,CRJ
50619,3721,1145,1187,f,0,CRJ
50620,3721,4059,1187,f,0,CRJ
50621,1216,2965,3964,f,0,320
50622,1216,3941,3964,f,0,SU9
50623,1216,2177,3964,f,0,CRJ 319
50624,1216,1382,3964,f,0,320
50625,1216,4029,3964,f,0,320
50627,1216,2188,3964,f,0,735
50628,1216,3964,2965,f,0,320
50629,1216,3964,3941,f,0,SU9
50630,1216,3964,2177,f,0,CRJ 319
50631,1216,3964,1382,f,0,320
50632,1216,3964,4029,f,0,320
50633,1216,3964,2188,f,0,735
50634,1216,3964,4274,f,0,735
50635,1216,3964,4330,f,0,735
50636,1216,3964,1701,f,0,319 320
50637,1216,3964,2939,f,0,CRJ
50638,1216,3964,2960,f,0,SU9
50639,1216,3964,4118,f,0,735
50640,1216,3964,2948,f,0,320
50641,1216,3964,2962,f,0,CRJ
50642,1216,3964,4078,f,0,735
50643,1216,3964,2964,f,0,735
50644,1216,3964,2942,f,0,CRJ
50645,1216,3964,2963,f,0,CRJ
50646,1216,3964,1590,f,0,735
50647,1216,3964,2988,f,0,320
50651,1216,4274,3964,f,0,735
50652,1216,4330,3964,f,0,735
50653,1216,1701,3964,f,0,320 319
50654,1216,2939,3964,f,0,CRJ
50655,1216,2960,3964,f,0,SU9
50656,1216,4118,3964,f,0,735
50657,1216,2948,3964,f,0,320
50659,1216,2962,3964,f,0,CRJ
50660,1216,4078,3964,f,0,320
50661,1216,2964,3964,f,0,735
50662,1216,2942,3964,f,0,CRJ
50663,1216,2963,3964,f,0,CRJ
50664,1216,1590,3964,f,0,735
50665,1216,2988,3964,f,0,320
50669,286,4029,2990,f,0,735
50670,286,2979,2990,f,0,735
50671,286,2922,2990,f,0,735
50672,286,1701,2990,f,0,735
50673,286,2990,4029,f,0,735
50674,286,2990,2979,f,0,735
50675,286,2990,2922,f,0,735
50676,286,2990,1701,f,0,735
50677,286,2990,6147,f,0,735
50678,286,2990,1587,f,0,735
50679,286,2990,2983,f,0,735
50680,286,6147,2990,f,0,735
50681,286,1587,2990,f,0,735
50682,286,2983,2990,f,0,735
51299,5209,3729,3751,f,0,319 320
51302,5209,3729,3830,f,0,320
51390,5209,3494,2564,f,0,764
51393,5209,3494,1767,f,0,738
51394,5209,3494,1665,f,0,763
51395,5209,3494,342,f,0,752
51396,5209,3494,3077,f,0,777
51397,5209,3494,3728,f,0,764
51399,5209,3494,3550,f,0,738 73G 320 739 764 762 752 319 735 763
51401,5209,3494,1701,f,0,763
51404,5209,3494,3877,f,0,753 738 739 752
51405,5209,3494,3484,f,0,319 753 738 752 739 764
51406,5209,3494,507,f,0,752 777
51407,5209,3494,2789,f,0,752
51408,5209,3494,1881,f,0,738
51409,5209,3494,1638,f,0,752
51466,5209,3494,2890,f,0,738 739
51467,5209,3494,3867,f,0,73G
51468,5209,3494,603,f,0,752
51470,5209,3494,350,f,0,752
51471,5209,3494,2883,f,0,73G
51472,5209,3494,2899,f,0,320
51474,5209,3494,1590,f,0,777
51475,5209,3494,3646,f,0,320 735 752 738 319 739
51477,5209,3494,351,f,0,752
51488,5209,3494,1678,f,0,763
51492,5209,3988,3494,f,0,763
51493,5209,3988,3550,f,0,762 764
51502,5209,1555,3494,f,0,764
51503,5209,1555,3714,f,0,763
51508,5209,3533,3486,f,0,739 320
51511,5209,3533,3494,f,0,738 739 73G 752 320
51713,5209,3714,1852,f,0,320
51716,5209,3714,3751,f,0,739 752 73G 320 777 738 319 735 753
51717,5209,3714,3670,f,0,319 735
51720,5209,3714,599,f,0,752
51721,5209,3714,2188,f,0,777
51723,5209,3714,1555,f,0,763
51724,5209,3714,340,f,0,777 763
51826,5209,3550,1852,f,0,739 738
51882,5209,3550,3826,f,0,320 73G 319 735 738
51883,5209,3550,1863,f,0,73G 738
51884,5209,3550,3576,f,0,73G 739 738 752 735
51885,5209,3550,1819,f,0,73G 738
51891,5209,3550,3861,f,0,739 320 735 738 753 73G 319
51892,5209,3550,1825,f,0,73G 738
51894,5209,3550,2279,f,0,777
51896,5209,3550,3863,f,0,319
51898,5209,3550,3734,f,0,319 739 752 320
44509,4319,737,3953,t,0,F50 DH4 733 735 73C
51899,5209,3550,3830,f,0,752 738 73G 320 763 319 735 739
51902,5209,3550,3722,f,0,738 73G
51903,5209,3550,3720,f,0,752 739 738 320 319
51904,5209,3550,3752,f,0,73G 320 738 752
51905,5209,3550,3462,f,0,738 739 752 320
51906,5209,3550,3570,f,0,320 739 738 319 752
51908,5209,3550,2902,f,0,738
51909,5209,3550,1871,f,0,738 739
51910,5209,3550,1836,f,0,738 73G
51912,5209,3550,3626,f,0,738 739 319 320
51914,5209,3550,3793,f,0,738 739
51915,5209,3550,1774,f,0,73G
51916,5209,3550,1892,f,0,738
51917,5209,3550,3731,f,0,752 738 320 739 319
51918,5209,3550,1772,f,0,738
51919,5209,3550,3621,f,0,73G 739 320 319 738 735
51922,5209,3550,3577,f,0,738 319 320 752 753 73G
51923,5209,3550,3469,f,0,752 763 320 739 738 735 73G
51925,5209,3550,3748,f,0,739 752 320 735 319 738
51926,5209,3550,1840,f,0,739 738
51927,5209,3550,1885,f,0,738
52102,5209,3484,3861,f,0,319 738 320
52105,5209,3484,3456,f,0,752 753
52107,5209,3484,3830,f,0,753 320 752 319 738 739
52111,5209,3484,3570,f,0,319
52115,5209,3484,3406,f,0,777
52116,5209,3484,1836,f,0,320
52125,5209,3484,3469,f,0,738 752 753 739 73G 320 319
52128,5209,3484,1840,f,0,319
52133,5209,3484,3361,f,0,744
52418,5209,3830,3448,f,0,319 738 752 739 320 73G
52419,5209,3830,302,f,0,763
52421,5209,3830,3820,f,0,320 319
52422,5209,3830,3849,f,0,319 752 320 738
52426,5209,3830,1382,f,0,763
52429,5209,3830,3486,f,0,320 739 319 738 735 73G
52430,5209,3830,3876,f,0,320
52431,5209,3830,3759,f,0,735 738
52436,5209,3830,1852,f,0,320
52437,5209,3830,3488,f,0,319
52440,5209,3830,3520,f,0,738 320 319 752 73G 735
52441,5209,3830,3751,f,0,320 752 739 319 753 738 777
52442,5209,3830,3670,f,0,320 738 735 319
52444,5209,3830,3729,f,0,319 320
52445,5209,3830,3645,f,0,752 738 319
52522,5209,3830,3577,f,0,73G 738 319 752 320 739
52523,5209,3830,3469,f,0,752 320 738 319 753 739 73G
52526,5209,3830,2890,f,0,320
52528,5209,3830,3817,f,0,738 739 320 752
52529,5209,3830,3867,f,0,320 319 73G 752
52533,5209,3830,3646,f,0,739 320 319 738 752
52545,5209,3830,156,f,0,319 320
52548,5209,3830,178,f,0,319
52917,5209,3469,3364,f,0,744
52918,5209,3469,3752,f,0,320 319 752 739 738
52919,5209,3469,3462,f,0,320 752 319
52920,5209,3469,3570,f,0,320
52923,5209,3469,3406,f,0,744
52924,5209,3469,1836,f,0,319 320
52927,5209,3469,3626,f,0,738
52930,5209,3469,3731,f,0,738 752 320 739 319 73G
52934,5209,3469,3577,f,0,752 738 739 73G 320 319
52935,5209,3469,1840,f,0,319
52938,5209,3469,3867,f,0,738 320 319 73G
52939,5209,3469,3678,f,0,320 319
52940,5209,3469,3361,f,0,744
52943,5209,3469,156,f,0,319 320 738
52946,5209,3469,193,f,0,320
52950,5209,3205,3077,f,0,738
52956,5209,3316,3077,f,0,738
52957,5209,3316,2279,f,0,777
52958,5209,3748,3751,f,0,739 752 738
52959,5209,3748,3550,f,0,752 739 320 735 319 738
52962,5209,1840,3751,f,0,319
52963,5209,1840,3494,f,0,738
53227,5085,287,1561,f,0,AT7
53228,5085,287,295,f,0,AT7 CR9
53229,5085,287,296,f,0,ATR
53230,11811,1525,1128,f,0,320
53231,11811,1128,1525,f,0,320
53232,11811,1128,2067,f,0,321
53233,11811,1128,2090,f,0,321
53234,11811,1128,2089,f,0,321
53235,11811,1128,2096,f,0,321
53236,11811,2067,1128,f,0,321
53237,11811,3410,2072,f,0,320
53238,11811,2072,3410,f,0,320
53239,11811,2090,1128,f,0,321
53240,11811,2089,1128,f,0,321
53241,11811,2096,1128,f,0,321
53247,4349,2179,3024,f,0,320
53256,4349,3885,3370,f,0,332 343
53257,4349,3885,3024,f,0,332 343
53258,4349,3885,3077,f,0,343 332
53259,4349,3885,3364,f,0,332 343
53260,4349,3885,3406,f,0,343 332
53261,4349,3131,3024,f,0,320
53262,4349,2997,3024,f,0,320
53264,4349,3370,3885,f,0,332 343
53265,4349,1382,3024,f,0,332
53268,4349,3024,2179,f,0,320
53269,4349,3024,3885,f,0,343 332
53270,4349,3024,3131,f,0,320
53271,4349,3024,2997,f,0,320
53272,4349,3024,1382,f,0,332
53273,4349,3024,3136,f,0,320
53274,4349,3024,3093,f,0,320
53275,4349,3024,2064,f,0,343
53276,4349,3024,2241,f,0,332 343
53277,4349,3024,2188,f,0,343 320 332
53278,4349,3024,1555,f,0,332
53279,4349,3024,340,f,0,332
53331,4349,2194,3024,f,0,320
53333,4349,3156,3024,f,0,343 320 332
53335,4349,2279,3024,f,0,343
53337,4349,3364,3885,f,0,332 343
53338,4349,3406,3885,f,0,343 332
53339,4349,2082,3024,f,0,343
53340,4349,3316,3024,f,0,320
53342,4349,3153,3024,f,0,320 343
53343,4349,3152,3024,f,0,320
53358,5067,2965,4029,f,0,735
53359,5067,2908,4029,f,0,738 73G
53360,5067,2179,4029,f,0,738
53361,5067,1218,4029,f,0,738
53362,5067,2980,4029,f,0,734
53363,5067,3885,4029,f,0,744 772
53364,5067,3885,4078,f,0,763
53365,5067,3885,2975,f,0,763 762
53367,5067,2926,4029,f,0,763
53368,5067,2914,4029,f,0,738 73G
53369,5067,1852,4029,f,0,744
53370,5067,4029,2965,f,0,735
53371,5067,4029,2908,f,0,738 73G
53372,5067,4029,2179,f,0,738
53373,5067,4029,1218,f,0,738
53374,5067,4029,2980,f,0,734
53375,5067,4029,3885,f,0,744 772
53376,5067,4029,2926,f,0,763
53377,5067,4029,2914,f,0,738 73G
53378,5067,4029,1852,f,0,744
53379,5067,4029,2941,f,0,735
53380,5067,4029,2940,f,0,735
53381,5067,4029,6098,f,0,773
53382,5067,4029,3964,f,0,735
53383,5067,4029,340,f,0,734 735
53384,5067,4029,2930,f,0,763
53385,5067,4029,4357,f,0,735
53391,5067,4029,3797,f,0,772
53392,5067,4029,2939,f,0,735 73G 734
53393,5067,4029,4375,f,0,735
53394,5067,4029,2927,f,0,773
53395,5067,4029,4374,f,0,738
53396,5067,4029,2960,f,0,735
53397,5067,4029,6088,f,0,735
53398,5067,4029,4118,f,0,735
53399,5067,4029,2990,f,0,735
53400,5067,4029,3484,f,0,772
53401,5067,4029,2948,f,0,735
53402,5067,4029,507,f,0,763 73G 738 735 734
53403,5067,4029,1638,f,0,738
53404,5067,4029,1335,f,0,735
53405,5067,4029,1229,f,0,734 738
53406,5067,4029,3576,f,0,772
53407,5067,4029,3156,f,0,744
53408,5067,4029,2969,f,0,735
53409,5067,4029,2962,f,0,735
53411,5067,4029,7447,f,0,744
53412,5067,4029,4364,f,0,734 735
53413,5067,4029,2947,f,0,733 735 73G 734
53414,5067,4029,2958,f,0,735
53415,5067,4029,1386,f,0,738
53416,5067,4029,4078,f,0,738
53417,5067,4029,1584,f,0,734 735 733
53418,5067,4029,2973,f,0,735
53419,5067,4029,3364,f,0,772
53420,5067,4029,1198,f,0,744 763
53421,5067,4029,2932,f,0,773
53422,5067,4029,1760,f,0,744
53423,5067,4029,1472,f,0,773
53424,5067,4029,3953,f,0,735
53425,5067,4029,1546,f,0,763
53426,5067,4029,2964,f,0,735
53427,5067,4029,4367,f,0,735 734
53428,5067,4029,3205,f,0,744
53430,5067,4029,2942,f,0,735
53431,5067,4029,4057,f,0,734 744
53432,5067,4029,2975,f,0,735
53433,5067,4029,4030,f,0,772
53434,5067,4029,2983,f,0,763 738
53435,5067,4029,1056,f,0,773
53436,5067,4029,1590,f,0,763 738 772 735
53437,5067,4029,4297,f,0,734 733
53438,5067,4029,2910,f,0,738 735
53439,5067,4029,351,f,0,735 733
53440,5067,4029,2992,f,0,735
53441,5067,4029,2933,f,0,763
53442,5067,4029,1551,f,0,738
53443,5067,4029,1613,f,0,735
53444,5067,4029,3959,f,0,735
53445,5067,4029,1923,f,0,763
53446,5067,4029,2934,f,0,773
53447,5067,4029,2923,f,0,763
53448,5067,4029,193,f,0,772
53449,5067,2941,4029,f,0,735
53450,5067,2940,4029,f,0,735
53451,5067,6098,4029,f,0,773
53452,5067,3964,4029,f,0,735
53453,5067,1555,2948,f,0,733
53454,5067,1555,2988,f,0,73G
53455,5067,340,4029,f,0,734 735
53456,5067,2930,4029,f,0,763
53457,5067,4357,4029,f,0,735
53458,5067,3179,4029,f,0,772 744
53459,5067,6138,4029,f,0,735
53460,5067,1130,4029,f,0,763 772
53461,5067,1130,2985,f,0,744 743
53462,5067,1130,2975,f,0,T20 763
53464,5067,2944,4029,f,0,735
53465,5067,3797,4029,f,0,772
53466,5067,2939,4029,f,0,735 73G 734
53467,5067,4375,4029,f,0,735
53468,5067,2927,4029,f,0,773
53469,5067,2927,2948,f,0,763
53470,5067,4374,4029,f,0,738
53471,5067,2960,4029,f,0,735
53472,5067,6088,4029,f,0,735
53473,5067,4118,4029,f,0,735
53474,5067,4118,1197,f,0,738
53475,5067,2990,3885,f,0,763
53476,5067,2990,4029,f,0,735
53477,5067,2990,1197,f,0,738
53478,5067,3484,4029,f,0,772
53480,5067,1197,4118,f,0,738
53481,5067,1197,2990,f,0,738
53482,5067,1197,4078,f,0,738
53483,5067,1197,2992,f,0,738
53484,5067,2948,4029,f,0,735
53485,5067,2948,1555,f,0,733
53486,5067,2948,2927,f,0,763
53487,5067,2948,1524,f,0,733
53488,5067,2948,7447,f,0,733
53489,5067,2948,1584,f,0,733
53490,5067,2948,1760,f,0,763
53491,5067,2948,2992,f,0,735
53512,5067,2947,4029,f,0,735 733 73G 734
53513,5067,2958,4029,f,0,735
53514,5067,1386,4029,f,0,738
53515,5067,1386,2988,f,0,73G
53516,5067,4078,3885,f,0,763
53517,5067,4078,4029,f,0,738
53518,5067,4078,1197,f,0,738
53519,5067,1584,4029,f,0,734 735 733
53520,5067,1584,2948,f,0,733
53521,5067,2973,4029,f,0,735
53522,5067,3364,4029,f,0,772
53523,5067,1198,4029,f,0,744 763
53524,5067,1198,2985,f,0,744
53525,5067,1198,2975,f,0,763 762
53526,5067,2932,4029,f,0,773
53527,5067,1760,4029,f,0,744
53528,5067,1760,2948,f,0,763
53529,5067,1472,4029,f,0,773
53530,5067,3953,4029,f,0,735
53531,5067,1546,4029,f,0,763
53532,5067,2964,4029,f,0,735
53533,5067,4367,4029,f,0,735 734
53535,5067,3205,4029,f,0,744
53536,5067,3205,4078,f,0,763
53538,5067,2942,4029,f,0,735
53539,5067,4057,4029,f,0,734 744
53540,5067,4057,2985,f,0,744
53541,5067,4057,2975,f,0,763 T20
53542,5067,2985,1130,f,0,744 743
53543,5067,2985,1198,f,0,744
53544,5067,2985,4057,f,0,744
53545,5067,2975,3885,f,0,763
53546,5067,2975,4029,f,0,735
53547,5067,2975,1130,f,0,T20 763
53548,5067,2975,1198,f,0,763 762
53549,5067,2975,4057,f,0,763 T20
53550,5067,4030,4029,f,0,772
53551,5067,2983,4029,f,0,763 738
53552,5067,1056,4029,f,0,773
53553,5067,1590,4029,f,0,763 738 772 735
53554,5067,1590,2988,f,0,73G
53555,5067,4297,4029,f,0,733 734
53556,5067,2910,4029,f,0,738 735
53557,5067,351,4029,f,0,735 733
53558,5067,2992,4029,f,0,735
53559,5067,2992,1197,f,0,738
53560,5067,2992,2948,f,0,735
53561,5067,2933,4029,f,0,763
53562,5067,1551,4029,f,0,738
53563,5067,1551,2988,f,0,73G
