id,name,alias,IATA,ICAO,callsign,country,active
3505,Miller Flying Services,,  ,MFS,MILLER TIME,United States,f
3506,Million Air,,  ,OXO,MILL AIR,United States,f
3507,Mimino,,  ,MIM,MIMINO,Russia,f
3508,Mina Airline Company,,  ,NAB,"",Egypt,f
3509,Minair,,  ,OMR,ORMINE,Central African Republic,f
3510,Minebea Technologies,,  ,EBE,MINEBEA,United States,f
3595,National Airlines,,  ,NAN,NATION AIR,United States,f
3596,National Airlines,,N4,NCN,"",Chile,f
3597,National Airlines,,N7,ROK,RED ROCK,United States,f
3598,National Airlines,,NA,NAL,NATIONAL,United States,f
3599,National Airlines,,  ,KUS,KUSWAG,South Africa,f
3600,National Airways Cameroon,,9O,   ,"",Cameroon,f
3601,National Airways Corporation,,  ,LFI,AEROMED,South Africa,f
3602,National Aviation Company,,  ,GTY,"",Egypt,f
3623,Navid,,  ,IRI,NAVID,Iran,f
3695,North American Jet Charter Group,,  ,NAJ,JET GROUP,United States,f
3696,North Atlantic Air Inc,,  ,NAT,MASS AIR,United States,f
3697,North Atlantic Cargo,,  ,NFC,NORTH ATLANTIC,Norway,f
3698,North British Airlines,,  ,NBN,TEESAIR,United Kingdom,f
3699,North Caribou Flying Service Ltd,,  ,NCB,NORTH CARIBOU,Canada,f
3700,North Coast Air Services Ltd,,  ,NCC,NORTH COAST,Canada,f
3701,North Coast Aviation,,N9,   ,"",Papua New Guinea,f
3702,North Flying,,M3,NFA,NORTH FLYING,Denmark,f
3703,North Sea Airways,,  ,NRC,NORTH SEA,Netherlands,f
3704,North Star Air Cargo,,  ,SBX,SKY BOX,United States,f
3705,North Vancouver Airlines,,  ,NRV,NORVAN,Canada,f
3706,North West Airlines,,  ,NWW,HALANT,Australia,f
3707,North West Geomatics,,  ,PTO,PHOTO,Canada,f
3708,North-East Airlines,,  ,NEN,NORTHEAST SWAN,Nigeria,f
3710,North-Wright Airways,,HW,NWL,NORTHWRIGHT,Canada,f
3791,OpenSkies,,  ,BOS,MISTRAL,United Kingdom,f
3792,Operadora Turistica Aurora,,  ,ORR,TURISTICA AURORA,Mexico,f
3793,Operadora de Lineas Ejecutivas,,  ,OLE,OPERADORA,Mexico,f
3794,Operadora de Transportes Aereos,,  ,OTP,OPERADORA AEREO,Mexico,f
3795,Operadora de Veulos Ejectutivos,,  ,OPV,OPERADORA DE VUELOS,Mexico,f
3796,Operation Enduring Freedom,,  ,LLO,APOLLO,Canada,f
3797,Operational Aviation Services,,  ,OAX,"",Australia,f
3798,Orange Air Services,,  ,ORD,ORANGE SERVICES,Sierra Leone,f
3799,Orange Air Sierra Leone,,  ,ORJ,ORANGE SIERRA,Sierra Leone,f
3800,Orange Aviation,,  ,ORE,ORANGE AVIATION,Israel,f
3801,Orbit Express Airlines,,  ,ORX,OREX,Turkey,f
3802,Orca Air,,  ,ORK,ORCA TAXI,Egypt,f
3803,Orebro Aviation,,  ,BUE,BLUELIGHT,Sweden,f
3889,Pan Malaysian Air Transport,,  ,PMA,PAN MALAYSIA,Malaysia,f
3890,Pan-Air,,  ,PNC,PANAIRSA,Mexico,f
3891,Panafrican Airways,,PQ,PNF,PANWAYS,Ivory Coast,f
3892,Panagra Airways,,  ,PGI,PANAGRA,United States,f
3893,Panamedia,,  ,PEI,PANAMEDIA,Spain,f
3894,Panavia,,  ,PVI,"",Panama,f
3988,Point Afrique Niger,,  ,PAZ,POINTAIR NIGER,Niger,f
3989,Point Airlines,,  ,RMI,POINT AIRLINE,Nigeria,f
3990,Pointair Burkina,,  ,PAW,POINTAIR BURKINA,Burkina Faso,f
3991,Points of Call Airlines,,  ,PTS,POINTSCALL,Canada,f
3992,Polar Air Cargo,,PO,PAC,POLAR,United States,f
3993,Polar Airlines de Mexico,,  ,PMO,POLAR MEXICO,Mexico,f
4083,Pulkovo Aircraft Services,,  ,PGH,"",Russia,f
4084,Puma Linhas Aereas,,  ,PLY,PUMA BRASIL,Brazil,f
4085,Puntavia Air Services,,  ,PTV,PUNTAVIA,Djibouti,f
4086,Punto Fa,,  ,MGO,MANGO,Spain,f
4087,Pyramid Air Lines,,  ,PYR,PYAIR,Egypt,f
4180,RegionsAir,,3C,CEA,CORP-X,United States,f
4181,Reliance Aviation,,  ,REL,RELIANCE AIR,United States,f
4182,Reliant Airlines,,  ,RLT,RELIANT,United States,f
4183,Relief Transport Services,,  ,RTS,RELIEF,United Kingdom,f
4184,Renan,,  ,RAN,RENAN,Moldova,f
4185,Reno Air,,QQ,ROA,RENO AIR,United States,f
4186,Renown Aviation,,  ,RGS,RENOWN,United States,f
4189,Republicair,,  ,RBC,REPUBLICAIR,Mexico,f
4278,Rumugu Air & Space Nigeria,,  ,RMG,RUMUGU AIR,Nigeria,f
4279,Rusaero,,  ,RUR,"",Russia,f
4280,Rusaero,,  ,KLE,"",Russia,f
4281,Rusair JSAC,,  ,CGI,CGI-RUSAIR,Russia,f
4282,Rusich-T,,  ,RUH,"",Russia,f
4284,Russian Aircraft Corporation-MiG,,  ,MIG,MIG AVIA,Russia,f
4285,Russian Federation Air Force,,  ,RFF,RUSSIAN AIRFORCE,Russia,f
4286,Russian Sky Airlines,,P7,ESL,RADUGA,Russia,f
4287,Rusuertol,,  ,RUZ,ROSTUERTOL,Russia,f
4288,Rutas Aereas,,  ,RUC,RUTACA,Venezuela,f
4289,Rutland Aviation,,  ,RND,RUTLAND,United Kingdom,f
4290,Rwanda Airlines,,  ,RUA,"",Rwanda,f
4291,Rwanda Airways,,  ,RWA,"",Rwanda,f
4293,Ryan Air Service,,  ,RCT,ARCTIC TRANPORT,United States,f
4297,Ryazan State Air Enterprise,,  ,RYZ,RYAZAN AIR,Russia,f
4298,Rynes Aviation,,  ,RAA,RYNES AVIATION,United States,f
4302,South Asian Airlines,,  ,BDS,SOUTH ASIAN,Bangladesh,f
4303,State Air Company Berkut,,  ,BEC,"",Kazakhstan,f
4377,Sentel Corporation,,  ,SEL,SENTEL,United States,f
4378,Selcon Airlines,,  ,SEO,SELCON AIR,Nigeria,f
4379,Sky Eyes,,I6,SEQ,SKY EYES,Thailand,f
4380,Servicio Aereo Saltillo,,  ,SES,SERVISAL,Mexico,f
4381,SAETA,,EH,SET,SAETA,Ecuador,f
4382,Serair Transworld Press,,  ,SEV,CARGOPRESS,Spain,f
4383,SEFA,,  ,SFA,SEFA,France,f
4384,Shuswap Flight Centre,,  ,SFC,SHUSWAP,Canada,f
4385,Sefofane Air Charters,,  ,SFE,SEFOFANE,South Africa,f
4386,Safewings Aviation Company,,  ,SFF,SWIFTWING,United States,f
4477,Selkirk Remote Sensing,,  ,SRS,PHOTO CHARLIE,Canada,f
4478,Star Up,,  ,SRU,STAR-UP,Peru,f
4479,Sarit Airlines,,  ,SRW,SARIA,Sudan,f
4480,Sierra Expressway Airlines,,  ,SRX,SIERRA EX,United States,f
4481,Strato Air Services,,  ,SRZ,STRATO,South Africa,f
4482,Sasair,,  ,SSB,SASIR,Canada,f
4483,Southern Seaplane,,  ,SSC,SOUTHERN SKIES,United States,f
4484,Star Service International,,  ,SSD,STAR SERVICE,France,f
4485,Servicios Aereos Sunset,,  ,SSE,SUNSET,Mexico,f
4486,Severstal,,  ,SSF,SEVERSTAL,Russia,f
4574,Servicios De Taxi Aereo,,  ,SXT,SERTA,Mexico,f
4575,Satellite Aero,,  ,SXX,SATELLITE EXPRESS,United States,f
4576,Safari Express Cargo,,  ,SXY,SAFARI EXPRESS,Kenya,f
4577,Skyways,,  ,SYA,LINEAS CARDINAL,Argentina,f
4578,Systec 2000,,  ,SYC,SYSTEC,United States,f
4579,Sheba Aviation,,  ,SYE,"",Yemen,f
4580,Sky One Express Airlines,,  ,SYF,SKY FIRST,United States,f
4581,Synergy Aviation,,  ,SYG,SYNERGY,United Kingdom,f
4582,Sonalysts,,  ,SYI,"",United States,f
4583,Slate Falls Airways,,  ,SYJ,"",Canada,f
4673,Servicios Aereos MTT,,  ,MTG,"",Mexico,f
4674,Sabre Pacific,,1Z,   ,"",Australia,f
4675,Sabre,,1S,   ,"",United States,f
4676,Sierra Nevada Airlines,,1I,   ,"",United States,f
4677,Siren-Travel,,1H,   ,"",Russia,f
4678,Sirena,,1Q,   ,"",Russia,f
4679,Sky Trek International Airlines,,1I,   ,"","",f
4680,Southern Cross Distribution,,1K,   ,"",Australia,f
4681,Sutra,,1K,   ,"",United States,f
4772,Somon Air,,  ,SMR,SOMON AIR,Tajikistan,f
4773,Skyline,,  ,SMT,SKYLIMIT,Nigeria,f
4774,Servicios Aerecs Del Sol,,  ,AOS, S.A. de C.V.,AEROSOL,f
4775,Senator Aviation Charter,,  ,SNA,SENATOR,Germany,f
4777,Servicios Aereos De Nicaragua (SANSA),,  ,SNE,SANSA,Nicaragua,f
4778,Shans Air,,  ,SNF,SHANS AIR,Russia,f
4779,Senair Services,,  ,SNH,SENSERVICE,Senegal,f
4780,Savanah Airlines,,  ,SNI,SAVANAHLINE,Nigeria,f
4782,Southeast Airlines (Sun Jet International),,  ,SNK,SUN KING,United States,f
4783,Soonair Lines,,  ,SNL,SOONAIR,United States,f
4789,Snunit Aviation,,  ,SNU,"",Israel,f
4871,Transportes Aereos Tauro,,  ,TAU,TRANSTAURO,Mexico,f
4872,Travelair,,  ,TAX,TRAVELAIR,Germany,f
4873,TNT Airways,,3V,TAY,QUALITY,Belgium,f
4874,Transbrasil,,  ,TBA,TRANSBRASIL,Brazil,f
4875,Turbine Air Cargo UK,,  ,TBC,"",United Kingdom,f
4876,Thunderbird Tours,,  ,TBD,ORCA,Canada,f
4877,Tropical Airways,,M7,TBG,"",Haiti,f
4878,Trinity Air Bahamas,,  ,TBH,"",Bahamas,f
4879,TAB Express International,,  ,TBI,TAB INTERNATIONAL,United States,f
4880,Taban Air Lines,,  ,TBM,TABAN AIR,Iran,f
4881,Teebah Airlines,,  ,TBN,TEEBAH,Sierra Leone,f
4968,Tropical International Airways,,  ,TKX,TROPEXPRESS,Saint Kitts and Nevis,f
4969,Thai Sky Airlines,,9I,TKY,THAI SKY,Thailand,f
4971,Transport Africa,,  ,TLF,TRANS-LEONE,Sierra Leone,f
4972,Trans Atlantic Airlines,,  ,TLL,ATLANTIC LEONE,Sierra Leone,f
4973,Eagle Canyon Airlines,,  ,TLO,TALON AIR,United States,f
4974,Tulip Air,,TD,TLP,TULIPAIR,Netherland,f
4975,Tunisavia,,  ,TAJ,TUNISAVIA,Tunisia,f
4976,TLC Air,,  ,TLS,TEALSY,United States,f
5066,Trans-Air Services,,  ,TSN,AIR TRANS,Nigeria,f
5068,Transportes Aereos Inter,,  ,TSP,TRANSPO-INTER,Guatemala,f
5069,Trans Service Airlift,,  ,TSR,TRANS SERVICE,Democratic Republic of Congo,f
5070,Tri-State Aero,,  ,TSS,TRI-STATE,United States,f
5071,TRAST,,  ,TST,TRAST,Kazakhstan,f
5072,Tropair Airservices,,  ,TSV,TROPIC,United Kingdom,f
5073,Transwings,,  ,TSW,SWISSTRANS,Switzerland,f
5074,Thai Star Airlines,,T9,TSX,THAI STAR,Thailand,f
5163,Transporte Aero MGM,,  ,MGM,AERO EMM-GEE-EMM,Mexico,f
5164,Tigerfly,,  ,MOH,MOTH,United Kingdom,f
5165,Transportes Aereos Amparo,,  ,MPO,AMPARO,Mexico,f
5166,Trans Air,,  ,MUI,MAUI,United States,f
5167,Transportes Aereos Mexiquenses,,  ,MXQ,MEXIQUENSES,Mexico,f
5168,Travelsky Technology,,1E,   ,"",China,f
5169,Thalys,,2H,   ,"",Belgium,f
5260,Unsped Paket Servisi,,  ,UNS,UNSPED,Turkey,f
5261,Unifly Servizi Aerei,,  ,UNU,UNIEURO,Italy,f
5262,Ukrainian Pilot School,,  ,UPL,PILOT SCHOOL,Ukraine,f
5263,United Parcel Service,,5X,UPS,UPS,United States,f
5264,Uraiavia,,  ,URV,URAI,Russia,f
5266,US Check Airlines,,  ,USC,STAR CHECK,United States,f
5267,USAfrica Airways,,  ,USF,AFRICA EXPRESS,United States,f
5269,US Jet,,  ,USJ,USJET,United States,f
5270,US Express,,  ,USX,AIR EXPRESS,United States,f
5272,UTAGE,,  ,UTG,UTAGE,Equatorial Guinea,f
5273,Utair South Africa,,  ,UTR,AIRUT,South Africa,f
5274,Ukrainian State Air Traffic Service Enterprise,,  ,UTS,AIRRUH,Ukraine,f
5275,Urartu-Air,,  ,UTU,"",Armenia,f
5276,Universal Airways,,  ,UVA,UNIVERSAL,United States,f
5277,Universal Airlines,,  ,UVG,GUYANA JET,Guyana,f
5278,Uvavemex,,  ,UVM,UVAVEMEX,Mexico,f
5280,United Aviation,,  ,UVN,UNITED AVIATION,Kuwait,f
5283,Universal Airlines,,  ,WEC,AIRGO,United States,f
5289,V Bird Airlines Netherlands,,  ,VBA,VEEBEE,Netherlands,f
5290,V-avia Airline,,  ,WIW,VEE-AVIA,Ukraine,f
5365,Vertair,,  ,VRA,VERITAIR,United Kingdom,f
5366,Volare Airlines,,  ,VRE,UKRAINE VOLARE,Ukraine,f
5367,Voar Lda,,  ,VRL,VOAR LINHAS,Angola,f
5369,Vickers Limited,,  ,VSB,VICKERS,United Kingdom,f
5370,Visig Operaciones Aereas,,  ,VSG,VISIG,Spain,f
5371,Vision Airways Corporation,,  ,VSN,VISION,Canada,f
5372,Voronezh Aircraft Manufacturing Society,,  ,VSO,VASO,Russia,f
5374,Virign Islands Seaplane Shuttle,,  ,VSS,WATERBIRD,United States,f
5375,Vuelos Especializados Tollocan,,  ,VTC,VUELOS TOLLOCAN,Mexico,f
5376,Vuelos Corporativos de Tehuacan,,  ,VTH,VUELOS TEHUACAN,Mexico,f
5464,Woodgate Executive Air Charter,,  ,CWY,CAUSEWAY,United Kingdom,f
5466,World Weatherwatch,,  ,XWW,"",Canada,f
5467,World Wing Aviation,,  ,WWM,MANAS WING,Kyrgyzstan,f
5468,Worldspan,,1P,   ,"",United States,f
5469,Worldwide Air Charter Systems,,  ,CSW,CHARTER SYSTEMS,Canada,f
5470,Worldwide Aviation Services,,  ,WWS,"",Pakistan,f
5471,Worldwide Jet Charter,,  ,WWI,WORLDWIDE,United States,f
5472,Wright Air Lines,,  ,WRT,WRIGHT-AIR,United States,f
5473,Wright Air Service,,8V,WRF,WRIGHT FLYER,United States,f
5474,Wuhan Airlines,,  ,CWU,WUHAN AIR,China,f
5475,Wycombe Air Centre,,  ,WYC,WYCOMBE,United Kingdom,f
5476,Wyoming Airlines,,  ,WYG,WYOMING,United States,f
5480,XP Internation,,  ,XPS,XP PARCEL,Netherlands,f
5481,Xabre Aerolineas,,  ,XAB,AERO XABRE,Mexico,f
5482,Xclusive Jet Charter Limited,,  ,XJC,EXCLUSIVE JET,United Kingdom,f
5483,Xerox Corporation,,  ,XER,XEROX,United States,f
5485,Xinjiang Airlines,,  ,CXJ,XINJIANG,China,f
5486,Xjet Limited,,  ,XJT,XRAY,United Kingdom,f
5487,Xtra Airways,,XP,CXP,RUBY MOUNTAIN,United States,f
5490,Yak-Service,,  ,AKY,YAK-SERVICE,Russia,f
5491,Yakolev,,  ,YAK,YAK AVIA,Russia,f
5493,Yana Airlines,,  ,CYG,VICAIR,Cambodia,f
5494,Yangtze River Express,,Y8,YZR,YANGTZE RIVER,China,f
5495,Yellow Wings Air Services,,  ,ELW,YELLOW WINGS,Kenya,f
5497,Yerevan-Avia,,  ,ERV,YEREVAN-AVIA,Armenia,f
5498,Young Flying Service,,  ,YFS,YOUNG AIR,United States,f
5499,Yuhi Air Lines,,  ,AYU,"",Japan,f
5500,Yuzhnaya Aircompany,,  ,UGN,PLUTON,Kazakhstan,f
5521,Zip,,3J,WZP,ZIPPER,Canada,f
9793,Transport Aérien Transrégional,TAT,IJ,,"",France,f
9798,LÍO Flugmennt,"",  ,LIO,"",Iceland,f
9808,Minerva Airlines,"",N4,,"",Italy,f
9814,Aéris (Priv),"",SH,,"",France,f
9840,JetWind,"",  ,JWW,Jetwind,United States,f
9853,Nazca,"",-.,,"",Peru,f
10069,City-Air Germany,"",  ,CIP,"",Germany,f
10094,Voronezhskie Airlanes,"",DN,,"",Russia,f
10118,Blue Sky America,"",BU,BKY,"",United States,f
10119,Texas Spirit,"",XS,TXP,"",United States,f
10121,Illinois Airways,"",IL,ILW,"",United States,f
10124,California Western,"",KT,CWS,"",United States,f
10318,Air UK,"",UK,,"",United Kingdom,f
10334,Suckling Airways,"",CB,,"",United Kingdom,f
10367,Reno Sky,"",RY,,"",United States,f
10646,Birmingham European,"",VB,,"",United Kingdom,f
10738,AJT Air International,"",E9,,"",Russia,f
10796,Fly Illi,"",IL,ILY,"",United States,f
10902,Alpi Eagles (E8),"",E8,,"",Italy,f
10929,TAN,"",T8,,"",Argentina,f
11922,Worldways,"",WG,WGC,"",Canada,f
11995,Euro Harmony,Euro Harmony ,EH,EHM,"",Portugal,f
12990,Falcon Air (IH),"",IH,,"",Sweden,f
13388,Court Line,"",??,???,"",United Kingdom,f
13389,South West Africa Territory Force,SWATF,??,***,"",Namibia,f
13390,Lombards Air,"",++,---,"",South Africa,f
13392,Flitestar,"",GM,===,"",South Africa,f
13395,Llloyd Helicopters,"",::,:::,"",Australia,f
13838,Aero Brazil,"",BZ,BZL,"",Brazil,f
13905,Skyline nepc,"",D5,,"",India,f
13923,THREE,"",H3,T33,"",China,f
14109,Nik Airways,"",X1,,"",Saudi Arabia,f
14725,Air Atlantic,"",9A,,Atlantic,Canada,f
14728,Air Ops,"",CR,,"",Sweden,f
14921,Aero Lloyd (YP),"",YP,AEF,"",Germany,f
15970,Zuliana de Aviacion,Zuliana,OD,ULA,"",Venezuela,f
16025,Nihon.jet,"",NJ,,"",Japan,f
16093,Transportes Aéreos Nacionales de Selva,"",TJ,,Aereos Selva,Peru,f
16556,ENTERair,"",  ,QQQ,"",Poland,t
16134,Georgian Airlines,"",  ,GEG,"",Georgia,f
16197,Air Charter International,"",SF,,"",France,f
16399,AirLiberté,"",IJ,,"",France,f
16437,Aerocontinente (Priv),"",N6,,"",Peru,f
16475,TUR Avrupa Hava YollarÄ±,TUR European Airways,YI,,TurAvrupa,Turkey,f
16487,Cruzeiro do Sul Servicos Aereos,"",  ,CRZ,"",Brazil,f
16570,Zimbabwean Airlines,"",Z7,,"",Zimbabwe,f
16616,Alaniya Airlines,Алания,2D,,"",Russia,f
16671,Cook Island Air,"",KH,,"",Cook Islands,f
16675,US Africa Airways,"",E8,,"",United States,f
16715,Red Jet America,"",RR,,"",United States,f
16719,Hellenic Airways,"",1H,HEY,Hellenic,Greece,f
16738,NEPC Airlines,"",D5,,"",India,f
16753,Canadian World,"",10,CNN,Canadian,Canada,f
16760,Pim Air,"",  ,PHJ,Pim Air,Netherlands,f
16798,T.A.T,"",IJ,,"",France,f
16804,Compania de Aviacion Faucett,"",  ,CFP,"",Peru,f
16808,Kar-Air,"",  ,KAR,"",Finland,f
16811,Alinord,"",DN,,"",Italy,f
16825,Pacific Express,"",VB,,"",United States,f
16900,TROPICAL LINHAS AEREAS,TROPICAL,T1,TP3,"",Brazil,f
1,Private flight,,- ,N/A,"","",t
3,1Time Airline,,1T,RNX,NEXTIME,South Africa,t
10,40-Mile Air,,Q5,MLA,MILE-AIR,United States,t
13,Ansett Australia,,AN,AAA,ANSETT,Australia,t
14,Abacus International,,1B,   ,"",Singapore,t
21,Aigle Azur,,ZI,AAF,AIGLE AZUR,France,t
22,Aloha Airlines,,AQ,AAH,ALOHA,United States,t
24,American Airlines,,AA,AAL,AMERICAN,United States,t
28,Asiana Airlines,,OZ,AAR,ASIANA,Republic of Korea,t
29,Askari Aviation,,4K,AAS,AL-AAS,Pakistan,t
32,Afriqiyah Airways,,8U,AAW,AFRIQIYAH,Libya,t
35,Allegiant Air,,G4,AAY,ALLEGIANT,United States,t
42,ABSA - Aerolinhas Brasileiras,,M3,TUS,ABSA Cargo,Brazil,t
55,Astral Aviation,,8V,ACP,ASTRAL CARGO,Kenya,t
68,Air Tindi,,8T,   ,"",Canadian Territories,t
72,Ada Air,,ZY,ADE,ADA AIR,Albania,t
83,Adria Airways,,JP,ADR,ADRIA,Slovenia,t
90,Air Europa,,UX,AEA,EUROPA,Spain,t
93,Aero Benin,,EM,AEB,AEROBEN,Benin,t
96,Aegean Airlines,,A3,AEE,AEGEAN,Greece,t
106,Air Europe,,PE,AEL,AIR EUROPE,Italy,t
109,Alaska Central Express,,KO,AER,ACE AIR,United States,t
110,ACES Colombia,,  ,AES,ACES,Colombia,t
112,Astraeus,,5W,AEU,FLYSTAR,United Kingdom,t
114,Aerosvit Airlines,,VV,AEW,AEROSVIT,Ukraine,t
116,Air Italy,,I9,AEY,AIR ITALY,Italy,t
120,Alliance Airlines,,QQ,UTY,UNITY,Australia,t
125,Ariana Afghan Airlines,,FG,AFG,ARIANA,Afghanistan,t
130,Aeroflot Russian Airlines,,SU,AFL,AEROFLOT,Russia,t
132,Air Bosna,,JA,BON,AIR BOSNA,Bosnia and Herzegovina,t
137,Air France,,AF,AFR,AIRFRANS,France,t
139,Air Caledonie International,,SB,ACI,AIRCALIN,France,t
146,Air Salone,,2O,   ,"",Sierra Leone,t
149,Air Cargo Carriers,,2Q,SNC,NIGHT CARGO,United States,t
153,Air Namibia,,SW,NMB,NAMIBIA,Namibia,t
165,Aerolitoral,,5D,SLI,COSTERA,Mexico,t
174,Air Glaciers,,7T,AGV,AIR GLACIERS,Switzerland,t
176,Aviogenex,,  ,AGX,GENEX,Serbia,t
179,Aeroper,,PL,PLI,Aeroperu,Peru,t
180,Atlas Blue,,8A,BMM,ATLAS BLUE,Morocco,t
197,Azerbaijan Airlines,,J2,AHY,AZAL,Azerbaijan,t
198,Avies,,U3,AIA,AVIES,Estonia,t
208,Airblue,,ED,ABQ,PAKBLUE,Pakistan,t
210,Airlift International,,  ,AIR,AIRLIFT,United States,t
214,Air Berlin,,AB,BER,AIR BERLIN,Germany,t
218,Air India Limited,,AI,AIC,AIRINDIA,India,t
220,Air Bourbon,,ZB,BUB,BOURBON,Reunion,t
221,Air Atlanta Icelandic,,CC,ABD,ATLANTA,Iceland,t
17557,Compass Airlines (Australia),Southern Cross Airlines,  ,CYM,Compair,Australia,f
17568,Dexter (DXT),Декстер авиатакси,  ,DXT,Dexter,Russia,f
17575,Samurai Airlines,Samurai Airlines (DUMMY),07,770,Sam,Pakistan,f
17614,AirOne Continental,AirOne Continental,00,000,Eastern,Slovakia,f
17618,AirOne Polska,AirOne Polska,U1,001,AOC,Poland,f
17666,Go Fly (United Kingdom),"",  ,GOE,Go Flight,United Kingdom,f
17822,Pelangi ,"",9P,,"",Malaysia,f
17861,Air Cape,"",KP,,"",South Africa,f
17893,Starling Airlines Spain,"",SX,STS,STARLING,Spain,f
17955,Air Engiadina-BRN,Air Engiadina-BRN,  ,RQX,Engiadina,Switzerland,f
17963,VG Airlines (IV),"",  ,FVG,Nico,Belgium,f
18011,Austrian Airtransport,"",  ,AAT,"",Austria,f
18140,Spantax S.A.,"",  ,BXS,"",Spain,f
225,Air Tahiti Nui,,TN,THT,TAHITI AIRLINES,France,t
231,Arkia Israel Airlines,,IZ,AIZ,ARKIA,Israel,t
239,Air Jamaica,,JM,AJM,JAMAICA,Jamaica,t
240,Air One,,AP,ADH,HERON,Italy,t
241,Air Sahara,,S2,RSH,SAHARA,India,t
242,Air Malta,,KM,AMC,AIR MALTA,Malta,t
250,Air Japan,,NQ,AJX,AIR JAPAN,Japan,t
252,Air Korea Co. Ltd.,,  ,AKA,"",Republic of Korea,t
263,Air Kiribati,,4A,AKL,"",Kiribati,t
281,America West Airlines,,HP,AWE,CACTUS,United States,t
282,Air Wisconsin,,ZW,AWI,AIR WISCONSIN,United States,t
286,Tatarstan Airlines,,U9,TAK,TATARSTAN,Russia,t
287,Allegheny Commuter Airlines,,  ,ALO,ALLEGHENY,United States,t
295,Air Sunshine,,  ,RSI,AIR SUNSHINE,United States,t
299,Air Libert,,VD,   ,"",France,t
306,Air Malawi,,QM,AML,MALAWI,Malawi,t
312,Air Sicilia,,BM,   ,"",Italy,t
315,ATA Airlines,,  ,AMT,AMTRAN,United States,t
316,Air Macau,,NX,AMU,AIR MACAO,Macao,t
317,AMC Airlines,,  ,AMV,"",Egypt,t
319,Air Seychelles,,HM,SEY,SEYCHELLES,Seychelles,t
321,AeroMéxico,,AM,AMX,AEROMEXICO,Mexico,t
324,All Nippon Airways,ANA All Nippon Airways,NH,ANA,ALL NIPPON,Japan,t
327,Air Nostrum,,YW,ANE,AIR NOSTRUM,Spain,t
328,Air Niugini,,PX,ANG,NUIGINI,Papua New Guinea,t
329,Air Arabia,,G9,ABY,ARABIA,United Arab Emirates,t
330,Air Canada,,AC,ACA,AIR CANADA,Canada,t
333,Air Baltic,,BT,BTI,AIRBALTIC,Latvia,t
336,Air Nippon,,EL,ANK,ANK AIR,Japan,t
338,Airnorth,,TL,ANO,TOPEND,Australia,t
341,Air North Charter - Canada,,4N,ANT,AIR NORTH,Canada,t
345,Air New Zealand,,NZ,ANZ,NEW ZEALAND,New Zealand,t
371,Alitalia Express,,XM,SMX,ALIEXPRESS,Italy,t
386,Aero Flight,,GV,ARF,Aero Fox,Germany,t
397,Arrow Air,,JW,APW,BIG A,United States,t
410,Aerocondor,,2B,ARD,AEROCONDOR,Portugal,t
411,Aires,,4C,ARE, Aerovias de Integracion Regional, S.A.,t
412,Aerolineas Argentinas,,AR,ARG,ARGENTINA,Argentina,t
439,Alaska Airlines,,AS,ASA, Inc.,ALASKA,t
442,Air Sinai,,4D,ASD,AIR SINAI,Egypt,t
452,Atlantic Southeast Airlines,,EV,ASQ,ACEY,United States,t
462,Astrakhan Airlines,,OB,ASZ,AIR ASTRAKHAN,Russia,t
465,Air Tanzania,,TC,ATC,TANZANIA,Tanzania,t
470,Air Burkina,,2J,VBW,BURKINA,Burkina Faso,t
476,Airlines Of Tasmania,,FO,ATM,AIRTAS,Australia,t
477,Air Saint Pierre,,PJ,SPM,"",France,t
491,Austrian Airlines,,OS,AUA,AUSTRIAN,Austria,t
492,Air Southwest,,  ,WOW,SWALLOW,United Kingdom,t
493,Augsburg Airways,,IQ,AUB,AUGSBURG-AIR,Germany,t
497,ATUR,,  ,TUR,"",Ecuador,t
502,Abu Dhabi Amiri Flight,,MO,AUH,SULTAN,United Arab Emirates,t
503,Aeroflot-Nord,,5N,AUL,DVINA,Russia,t
508,Aurigny Air Services,,GR,AUR,AYLINE,United Kingdom,t
515,Avianca - Aerovias Nacionales de Colombia,,AV,AVA, S.A.,AVIANCA,t
524,Air Vanuatu,,NF,AVN,AIR VAN,Vanuatu,t
543,Air Bangladesh,,B9,BGD,AIR BANGLA,Bangladesh,t
547,Air Mediterranee,,DR,BIE,MEDITERRANEE,France,t
551,Air Moorea,,  ,TAH,AIR MOOREA,France,t
563,Aeroline GmbH,,7E,AWU,SYLT-AIR,Germany,t
565,Air Wales,,6G,AWW,RED DRAGON,United Kingdom,t
567,Air Caraïbes,,TX,FWI,FRENCH WEST,France,t
569,Air India Express,,IX,AXB,EXPRESS INDIA,India,t
575,Air Exel,,XT,AXL,EXEL COMMUTER,Netherlands,t
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,t
595,Atlant-Soyuz Airlines,,3G,AYZ,ATLANT-SOYUZ,Russia,t
596,Alitalia,,AZ,AZA,ALITALIA,Italy,t
603,Amaszonas,,Z8,AZN,"",Bolivia,t
608,Air Zimbabwe,,UM,AZW,AIR ZIMBABWE,Zimbabwe,t
622,Aserca Airlines,,R7,OCA,AROSCA,Venezuela,t
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,t
659,American Eagle Airlines,,MQ,EGF,EAGLE FLIGHT,United States,t
665,AD Aviation,,  ,VUE,FLIGHTVUE,United Kingdom,t
